SNOMEDID,DMD_description
38068511000001103,Olanzapine 5mg orodispersible tablets sugar free (Mylan)
21809711000001106,Olanzapine 5mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
21809811000001103,Olanzapine 5mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
20316811000001104,Olanzapine 5mg orodispersible tablets sugar free (Sandoz Ltd)
20317111000001109,Olanzapine 5mg orodispersible tablets sugar free (Sandoz Ltd)
36821311000001101,Olanzapine 5mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
36821411000001108,Olanzapine 5mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
321612002,Olanzapine 5mg tablets
1236411000001107,Olanzapine 5mg tablets
15509811000001104,Olanzapine 5mg tablets (A A H Pharmaceuticals Ltd)
15509911000001109,Olanzapine 5mg tablets (A A H Pharmaceuticals Ltd)
23486211000001106,Olanzapine 5mg tablets (Accord Healthcare Ltd)
23486311000001103,Olanzapine 5mg tablets (Accord Healthcare Ltd)
19558211000001106,Olanzapine 5mg tablets (Actavis UK Ltd)
19558311000001103,Olanzapine 5mg tablets (Actavis UK Ltd)
34961311000001108,Olanzapine 5mg tablets (Alissa Healthcare Research Ltd)
34961411000001101,Olanzapine 5mg tablets (Alissa Healthcare Research Ltd)
19564211000001105,Olanzapine 5mg tablets (Alliance Healthcare (Distribution) Ltd)
19564311000001102,Olanzapine 5mg tablets (Alliance Healthcare (Distribution) Ltd)
19543511000001102,Olanzapine 5mg tablets (Aspire Pharma Ltd)
19543611000001103,Olanzapine 5mg tablets (Aspire Pharma Ltd)
38811611000001105,Olanzapine 5mg tablets (Bristol Laboratories Ltd)
38811711000001101,Olanzapine 5mg tablets (Bristol Laboratories Ltd)
37750211000001100,Olanzapine 5mg tablets (CST Pharma Ltd)
37750311000001108,Olanzapine 5mg tablets (CST Pharma Ltd)
37464811000001107,Olanzapine 5mg tablets (DE Pharmaceuticals)
37464911000001102,Olanzapine 5mg tablets (DE Pharmaceuticals)
19591911000001102,Olanzapine 5mg tablets (Dr Reddy's Laboratories (UK) Ltd)
19592011000001109,Olanzapine 5mg tablets (Dr Reddy's Laboratories (UK) Ltd)
32438211000001106,Olanzapine 5mg tablets (Kent Pharma (UK) Ltd)
32438411000001105,Olanzapine 5mg tablets (Kent Pharma (UK) Ltd)
30841711000001109,Olanzapine 5mg tablets (Mawdsley-Brooks & Company Ltd)
30841811000001101,Olanzapine 5mg tablets (Mawdsley-Brooks & Company Ltd)
39059311000001109,Olanzapine 5mg tablets (Medihealth (Northern) Ltd)
39059411000001102,Olanzapine 5mg tablets (Medihealth (Northern) Ltd)
23954711000001104,Olanzapine 5mg tablets (Milpharm Ltd)
23954811000001107,Olanzapine 5mg tablets (Milpharm Ltd)
19838811000001109,Olanzapine 5mg tablets (Mylan)
19838911000001104,Olanzapine 5mg tablets (Mylan)
20103411000001103,Olanzapine 5mg tablets (Ranbaxy (UK) Ltd)
20103511000001104,Olanzapine 5mg tablets (Ranbaxy (UK) Ltd)
20313611000001109,Olanzapine 5mg tablets (Sandoz Ltd)
20313711000001100,Olanzapine 5mg tablets (Sandoz Ltd)
29932111000001109,Olanzapine 5mg tablets (Sigma Pharmaceuticals Plc)
29932211000001103,Olanzapine 5mg tablets (Sigma Pharmaceuticals Plc)
36590911000001102,Olanzapine 5mg tablets (Sun Pharmaceutical Industries Europe B.V.)
36591011000001105,Olanzapine 5mg tablets (Sun Pharmaceutical Industries Europe B.V.)
19561111000001102,Olanzapine 5mg tablets (Teva UK Ltd)
19561211000001108,Olanzapine 5mg tablets (Teva UK Ltd)
36848611000001100,Olanzapine 5mg tablets (Torrent Pharma (UK) Ltd)
36848711000001109,Olanzapine 5mg tablets (Torrent Pharma (UK) Ltd)
21822211000001101,Olanzapine 5mg tablets (Waymade Healthcare Plc)
21822411000001102,Olanzapine 5mg tablets (Waymade Healthcare Plc)
19914911000001109,Olanzapine 5mg tablets (Zentiva Pharma UK Ltd)
19915011000001109,Olanzapine 5mg tablets (Zentiva Pharma UK Ltd)
36449311000001106,Olanzapine 5mg/5ml oral suspension
36459811000001100,Olanzapine 5mg/5ml oral suspension
36449411000001104,Olanzapine 5mg/5ml oral suspension (Special Order)
36449511000001100,Olanzapine 5mg/5ml oral suspension (Special Order)
36449011000001108,Olanzapine 6.5mg/5ml oral suspension
36459911000001105,Olanzapine 6.5mg/5ml oral suspension
36449111000001109,Olanzapine 6.5mg/5ml oral suspension (Special Order)
36449211000001103,Olanzapine 6.5mg/5ml oral suspension (Special Order)
36448711000001101,Olanzapine 6mg/5ml oral suspension
36460011000001107,Olanzapine 6mg/5ml oral suspension
36448811000001109,Olanzapine 6mg/5ml oral suspension (Special Order)
36448911000001104,Olanzapine 6mg/5ml oral suspension (Special Order)
36897611000001106,Olanzapine 7.5mg orodispersible tablets sugar free
36905111000001103,Olanzapine 7.5mg orodispersible tablets sugar free
36897911000001100,Olanzapine 7.5mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
36898111000001102,Olanzapine 7.5mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
321613007,Olanzapine 7.5mg tablets
1170811000001107,Olanzapine 7.5mg tablets
5433211000001104,Olanzapine 7.5mg tablets
19573811000001100,Olanzapine 7.5mg tablets (A A H Pharmaceuticals Ltd)
19573911000001105,Olanzapine 7.5mg tablets (A A H Pharmaceuticals Ltd)
21101311000001104,Olanzapine 7.5mg tablets (A A H Pharmaceuticals Ltd)
23486411000001105,Olanzapine 7.5mg tablets (Accord Healthcare Ltd)
23486511000001109,Olanzapine 7.5mg tablets (Accord Healthcare Ltd)
39056311000001102,Olanzapine 7.5mg tablets (Accord Healthcare Ltd)
19558411000001105,Olanzapine 7.5mg tablets (Actavis UK Ltd)
19560211000001102,Olanzapine 7.5mg tablets (Actavis UK Ltd)
36947711000001104,Olanzapine 7.5mg tablets (Alissa Healthcare Research Ltd)
36947811000001107,Olanzapine 7.5mg tablets (Alissa Healthcare Research Ltd)
19564411000001109,Olanzapine 7.5mg tablets (Alliance Healthcare (Distribution) Ltd)
19564511000001108,Olanzapine 7.5mg tablets (Alliance Healthcare (Distribution) Ltd)
34907111000001103,Olanzapine 7.5mg tablets (Alliance Healthcare (Distribution) Ltd)
19543311000001108,Olanzapine 7.5mg tablets (Aspire Pharma Ltd)
19543411000001101,Olanzapine 7.5mg tablets (Aspire Pharma Ltd)
38811811000001109,Olanzapine 7.5mg tablets (Bristol Laboratories Ltd)
38811911000001104,Olanzapine 7.5mg tablets (Bristol Laboratories Ltd)
30065211000001105,Olanzapine 7.5mg tablets (DE Pharmaceuticals)
30065311000001102,Olanzapine 7.5mg tablets (DE Pharmaceuticals)
37465211000001107,Olanzapine 7.5mg tablets (DE Pharmaceuticals)
19592111000001105,Olanzapine 7.5mg tablets (Dr Reddy's Laboratories (UK) Ltd)
19592211000001104,Olanzapine 7.5mg tablets (Dr Reddy's Laboratories (UK) Ltd)
32438511000001109,Olanzapine 7.5mg tablets (Kent Pharma (UK) Ltd)
32438611000001108,Olanzapine 7.5mg tablets (Kent Pharma (UK) Ltd)
37123711000001109,Olanzapine 7.5mg tablets (Mawdsley-Brooks & Company Ltd)
37123811000001101,Olanzapine 7.5mg tablets (Mawdsley-Brooks & Company Ltd)
37123911000001106,Olanzapine 7.5mg tablets (Mawdsley-Brooks & Company Ltd)
39059511000001103,Olanzapine 7.5mg tablets (Medihealth (Northern) Ltd)
39059611000001104,Olanzapine 7.5mg tablets (Medihealth (Northern) Ltd)
39059711000001108,Olanzapine 7.5mg tablets (Medihealth (Northern) Ltd)
35174211000001104,Olanzapine 7.5mg tablets (Milpharm Ltd)
35174311000001107,Olanzapine 7.5mg tablets (Milpharm Ltd)
19838611000001105,Olanzapine 7.5mg tablets (Mylan)
19838711000001101,Olanzapine 7.5mg tablets (Mylan)
37675811000001100,Olanzapine 7.5mg tablets (Mylan)
20103611000001100,Olanzapine 7.5mg tablets (Ranbaxy (UK) Ltd)
20103711000001109,Olanzapine 7.5mg tablets (Ranbaxy (UK) Ltd)
20313811000001108,Olanzapine 7.5mg tablets (Sandoz Ltd)
20313911000001103,Olanzapine 7.5mg tablets (Sandoz Ltd)
29932311000001106,Olanzapine 7.5mg tablets (Sigma Pharmaceuticals Plc)
29932411000001104,Olanzapine 7.5mg tablets (Sigma Pharmaceuticals Plc)
19561311000001100,Olanzapine 7.5mg tablets (Teva UK Ltd)
19561411000001107,Olanzapine 7.5mg tablets (Teva UK Ltd)
19972811000001101,Olanzapine 7.5mg tablets (Teva UK Ltd)
36848811000001101,Olanzapine 7.5mg tablets (Torrent Pharma (UK) Ltd)
36848911000001106,Olanzapine 7.5mg tablets (Torrent Pharma (UK) Ltd)
36849011000001102,Olanzapine 7.5mg tablets (Torrent Pharma (UK) Ltd)
21822511000001103,Olanzapine 7.5mg tablets (Waymade Healthcare Plc)
21822611000001104,Olanzapine 7.5mg tablets (Waymade Healthcare Plc)
21822711000001108,Olanzapine 7.5mg tablets (Waymade Healthcare Plc)
19920811000001101,Olanzapine 7.5mg tablets (Zentiva Pharma UK Ltd)
19921011000001103,Olanzapine 7.5mg tablets (Zentiva Pharma UK Ltd)
25372011000001109,Orap 1mg tablets (Imported (United States))
25372211000001104,Orap 1mg tablets (Imported (United States))
4544911000001108,Orap 2mg tablets (Janssen-Cilag Ltd)
4545211000001103,Orap 2mg tablets (Janssen-Cilag Ltd)
3688011000001101,Orap 4mg tablets (Eumedica Pharma Ltd)
3688411000001105,Orap 4mg tablets (Eumedica Pharma Ltd)
17615511000001109,Orap 4mg tablets (Necessity Supplies Ltd)
17615611000001108,Orap 4mg tablets (Necessity Supplies Ltd)
14670511000001100,Orap 4mg tablets (Sigma Pharmaceuticals Plc)
14670711000001105,Orap 4mg tablets (Sigma Pharmaceuticals Plc)
16585511000001102,Orap 4mg tablets (Stephar (U.K.) Ltd)
16585611000001103,Orap 4mg tablets (Stephar (U.K.) Ltd)
5396611000001107,Orap 4mg tablets (Waymade Healthcare Plc)
5397111000001101,Orap 4mg tablets (Waymade Healthcare Plc)
21694411000001109,Orap 4mg tablets (Waymade Healthcare Plc)
321465004,Oxypertine 10mg capsules
4547511000001109,Oxypertine 10mg capsules
321466003,Oxypertine 40mg tablets
4980811000001108,Oxypertine 40mg tablets
4981011000001106,Oxypertine 40mg tablets (Sanofi-Synthelabo Ltd)
4981111000001107,Oxypertine 40mg tablets (Sanofi-Synthelabo Ltd)
11749211000001109,Paliperidone 3mg modified-release tablets
11763211000001100,Paliperidone 3mg modified-release tablets
11749711000001102,Paliperidone 6mg modified-release tablets
11763311000001108,Paliperidone 6mg modified-release tablets
11750911000001108,Paliperidone 9mg modified-release tablets
11763411000001101,Paliperidone 9mg modified-release tablets
321474002,Pericyazine 10mg tablets
1292511000001103,Pericyazine 10mg tablets
24593711000001103,Pericyazine 10mg tablets
16443811000001101,Pericyazine 10mg tablets (A A H Pharmaceuticals Ltd)
16443911000001106,Pericyazine 10mg tablets (A A H Pharmaceuticals Ltd)
16542411000001103,Pericyazine 10mg tablets (Alliance Healthcare (Distribution) Ltd)
16542511000001104,Pericyazine 10mg tablets (Alliance Healthcare (Distribution) Ltd)
22606211000001104,Pericyazine 10mg tablets (Colorama Pharmaceuticals Ltd)
22606311000001107,Pericyazine 10mg tablets (Colorama Pharmaceuticals Ltd)
37774011000001100,Pericyazine 10mg tablets (DE Pharmaceuticals)
37774111000001104,Pericyazine 10mg tablets (DE Pharmaceuticals)
26855411000001106,Pericyazine 10mg tablets (Ennogen Healthcare Ltd)
26855511000001105,Pericyazine 10mg tablets (Ennogen Healthcare Ltd)
28083911000001103,Pericyazine 10mg tablets (J M McGill Ltd)
28084411000001109,Pericyazine 10mg tablets (J M McGill Ltd)
28084611000001107,Pericyazine 10mg tablets (J M McGill Ltd)
24095611000001108,Pericyazine 10mg tablets (Mawdsley-Brooks & Company Ltd)
24095711000001104,Pericyazine 10mg tablets (Mawdsley-Brooks & Company Ltd)
39887911000001108,Pericyazine 10mg tablets (Medihealth (Northern) Ltd)
39888011000001105,Pericyazine 10mg tablets (Medihealth (Northern) Ltd)
28914611000001104,Pericyazine 10mg tablets (Niche Pharma Ltd)
28914711000001108,Pericyazine 10mg tablets (Niche Pharma Ltd)
28134411000001106,Pericyazine 10mg tablets (Pharma-z Ltd)
28134611000001109,Pericyazine 10mg tablets (Pharma-z Ltd)
24593811000001106,Pericyazine 10mg tablets (Waymade Healthcare Plc)
24593911000001101,Pericyazine 10mg tablets (Waymade Healthcare Plc)
16128611000001108,Pericyazine 10mg tablets (Zentiva Pharma UK Ltd)
16128711000001104,Pericyazine 10mg tablets (Zentiva Pharma UK Ltd)
1105911000001103,Pericyazine 10mg/5ml oral solution
36027911000001107,Pericyazine 10mg/5ml oral solution
17291011000001100,Pericyazine 10mg/5ml oral solution (A A H Pharmaceuticals Ltd)
17291111000001104,Pericyazine 10mg/5ml oral solution (A A H Pharmaceuticals Ltd)
17168611000001104,Pericyazine 10mg/5ml oral solution (Alliance Healthcare (Distribution) Ltd)
17168711000001108,Pericyazine 10mg/5ml oral solution (Alliance Healthcare (Distribution) Ltd)
16638011000001102,Pericyazine 10mg/5ml oral solution (Zentiva Pharma UK Ltd)
16638111000001101,Pericyazine 10mg/5ml oral solution (Zentiva Pharma UK Ltd)
321473008,Pericyazine 2.5mg tablets
1277911000001103,Pericyazine 2.5mg tablets
28085511000001109,Pericyazine 2.5mg tablets
16445011000001108,Pericyazine 2.5mg tablets (A A H Pharmaceuticals Ltd)
16445211000001103,Pericyazine 2.5mg tablets (A A H Pharmaceuticals Ltd)
16542211000001102,Pericyazine 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
16542311000001105,Pericyazine 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
22606411000001100,Pericyazine 2.5mg tablets (Colorama Pharmaceuticals Ltd)
22606511000001101,Pericyazine 2.5mg tablets (Colorama Pharmaceuticals Ltd)
37773811000001108,Pericyazine 2.5mg tablets (DE Pharmaceuticals)
37773911000001103,Pericyazine 2.5mg tablets (DE Pharmaceuticals)
26855611000001109,Pericyazine 2.5mg tablets (Ennogen Healthcare Ltd)
26855711000001100,Pericyazine 2.5mg tablets (Ennogen Healthcare Ltd)
25886111000001100,Pericyazine 2.5mg tablets (Icarus Pharmaceuticals Ltd)
25886411000001105,Pericyazine 2.5mg tablets (Icarus Pharmaceuticals Ltd)
28085011000001101,Pericyazine 2.5mg tablets (J M McGill Ltd)
28085211000001106,Pericyazine 2.5mg tablets (J M McGill Ltd)
28085811000001107,Pericyazine 2.5mg tablets (J M McGill Ltd)
24095411000001105,Pericyazine 2.5mg tablets (Mawdsley-Brooks & Company Ltd)
24095511000001109,Pericyazine 2.5mg tablets (Mawdsley-Brooks & Company Ltd)
39299711000001108,Pericyazine 2.5mg tablets (Medihealth (Northern) Ltd)
39300011000001109,Pericyazine 2.5mg tablets (Medihealth (Northern) Ltd)
28914811000001100,Pericyazine 2.5mg tablets (Niche Pharma Ltd)
28914911000001105,Pericyazine 2.5mg tablets (Niche Pharma Ltd)
28131411000001109,Pericyazine 2.5mg tablets (Pharma-z Ltd)
28131511000001108,Pericyazine 2.5mg tablets (Pharma-z Ltd)
16128411000001105,Pericyazine 2.5mg tablets (Zentiva Pharma UK Ltd)
16128511000001109,Pericyazine 2.5mg tablets (Zentiva Pharma UK Ltd)
12994611000001108,Pericyazine 2.5mg/5ml oral solution
13011011000001102,Pericyazine 2.5mg/5ml oral solution
12994711000001104,Pericyazine 2.5mg/5ml oral solution (Special Order)
12994911000001102,Pericyazine 2.5mg/5ml oral solution (Special Order)
12994011000001101,Pericyazine 2.5mg/5ml oral suspension
13011111000001101,Pericyazine 2.5mg/5ml oral suspension
12994111000001100,Pericyazine 2.5mg/5ml oral suspension (Special Order)
12994211000001106,Pericyazine 2.5mg/5ml oral suspension (Special Order)
321484001,Perphenazine 2mg tablets
3679911000001104,Perphenazine 2mg tablets
27942711000001103,Perphenazine 2mg tablets
27942811000001106,Perphenazine 2mg tablets (Special Order)
27942911000001101,Perphenazine 2mg tablets (Special Order)
12997311000001107,Perphenazine 2mg/5ml oral suspension
13011411000001106,Perphenazine 2mg/5ml oral suspension
12997711000001106,Perphenazine 2mg/5ml oral suspension (Special Order)
12997811000001103,Perphenazine 2mg/5ml oral suspension (Special Order)
321485000,Perphenazine 4mg tablets
3680711000001101,Perphenazine 4mg tablets
27943011000001109,Perphenazine 4mg tablets
27943111000001105,Perphenazine 4mg tablets (Special Order)
27943211000001104,Perphenazine 4mg tablets (Special Order)
12998211000001100,Perphenazine 4mg/5ml oral suspension
13011511000001105,Perphenazine 4mg/5ml oral suspension
12998411000001101,Perphenazine 4mg/5ml oral suspension (Special Order)
12998511000001102,Perphenazine 4mg/5ml oral suspension (Special Order)
13037411000001107,Pimozide 1.25mg/5ml oral suspension
13059311000001109,Pimozide 1.25mg/5ml oral suspension
13037511000001106,Pimozide 1.25mg/5ml oral suspension (Special Order)
13037611000001105,Pimozide 1.25mg/5ml oral suspension (Special Order)
376769007,Pimozide 1mg tablets
25372111000001105,Pimozide 1mg tablets
321490002,Pimozide 2mg tablets
4544711000001106,Pimozide 2mg tablets
13037711000001101,Pimozide 2mg/5ml oral suspension
13059411000001102,Pimozide 2mg/5ml oral suspension
13037811000001109,Pimozide 2mg/5ml oral suspension (Special Order)
13037911000001104,Pimozide 2mg/5ml oral suspension (Special Order)
21889111000001109,Pimozide 3mg/5ml oral suspension
21889211000001103,Pimozide 3mg/5ml oral suspension
21889311000001106,Pimozide 3mg/5ml oral suspension
21889411000001104,Pimozide 3mg/5ml oral suspension (Special Order)
21889511000001100,Pimozide 3mg/5ml oral suspension (Special Order)
21889611000001101,Pimozide 3mg/5ml oral suspension (Special Order)
321491003,Pimozide 4mg tablets
3687611000001109,Pimozide 4mg tablets
5396411000001109,Pimozide 4mg tablets
22150611000001109,Prazine 25mg tablets (Imported (Croatia))
22150711000001100,Prazine 25mg tablets (Imported (Croatia))
8650111000001109,Promazine 10mg/5ml oral solution
8672111000001105,Promazine 10mg/5ml oral solution
8650211000001103,Promazine 10mg/5ml oral solution (Special Order)
8650311000001106,Promazine 10mg/5ml oral solution (Special Order)
8650511000001100,Promazine 10mg/5ml oral suspension
8672211000001104,Promazine 10mg/5ml oral suspension
8650711000001105,Promazine 10mg/5ml oral suspension (Special Order)
8650811000001102,Promazine 10mg/5ml oral suspension (Special Order)
13139011000001103,Promazine 12.5mg/5ml oral solution
13148111000001108,Promazine 12.5mg/5ml oral solution
13139111000001102,Promazine 12.5mg/5ml oral solution (Special Order)
13139211000001108,Promazine 12.5mg/5ml oral solution (Special Order)
13138711000001105,Promazine 12.5mg/5ml oral suspension
13148211000001102,Promazine 12.5mg/5ml oral suspension
13138811000001102,Promazine 12.5mg/5ml oral suspension (Special Order)
13138911000001107,Promazine 12.5mg/5ml oral suspension (Special Order)
321498009,Promazine 25mg tablets
1254111000001108,Promazine 25mg tablets
10275311000001104,Promazine 25mg tablets
22150511000001105,Promazine 25mg tablets
6411000001109,Promazine 25mg tablets (A A H Pharmaceuticals Ltd)
2330411000001102,Promazine 25mg tablets (A A H Pharmaceuticals Ltd)
10356211000001107,Promazine 25mg tablets (A A H Pharmaceuticals Ltd)
293311000001104,Promazine 25mg tablets (Alliance Healthcare (Distribution) Ltd)
2330811000001100,Promazine 25mg tablets (Alliance Healthcare (Distribution) Ltd)
